Date,Location ISO Code,Location,New Cases,New Deaths
10/05/20,ID-NT,Nusa Tenggara Timur,0,0
10/05/20,ID-PA,Papua,30,0
10/05/20,ID-PB,Papua Barat,17,0
10/05/20,ID-RI,Riau,2,0
10/05/20,ID-SR,Sulawesi Barat,0,0
10/05/20,ID-SN,Sulawesi Selatan,12,2
10/05/20,ID-ST,Sulawesi Tengah,8,0
10/05/20,ID-SG,Sulawesi Tenggara,5,0
10/05/20,ID-SA,Sulawesi Utara,18,1
10/05/20,ID-SB,Sumatera Barat,13,0
10/05/20,ID-SS,Sumatera Selatan,0,3
10/05/20,ID-SU,Sumatera Utara,0,0
11/05/20,ID-AC,Aceh,0,0
11/05/20,ID-BA,Bali,3,0
11/05/20,ID-BT,Banten,8,0
11/05/20,ID-BE,Bengkulu,0,0
11/05/20,ID-JK,DKI Jakarta,80,6
11/05/20,ID-YO,Daerah Istimewa Yogyakarta,6,1
11/05/20,ID-GO,Gorontalo,0,0
11/05/20,IDN,Indonesia,233,18
11/05/20,ID-JA,Jambi,1,0
11/05/20,ID-JB,Jawa Barat,55,3
11/05/20,ID-JT,Jawa Tengah,2,0
11/05/20,ID-JI,Jawa Timur,37,6
11/05/20,ID-KB,Kalimantan Barat,0,0
11/05/20,ID-KS,Kalimantan Selatan,0,0
11/05/20,ID-KT,Kalimantan Tengah,7,0
11/05/20,ID-KI,Kalimantan Timur,7,1
11/05/20,ID-KU,Kalimantan Utara,1,0
11/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
11/05/20,ID-KR,Kepulauan Riau,3,0
11/05/20,ID-LA,Lampung,0,1
11/05/20,ID-MA,Maluku,0,2
11/05/20,ID-MU,Maluku Utara,0,0
11/05/20,ID-NB,Nusa Tenggara Barat,1,0
11/05/20,ID-NT,Nusa Tenggara Timur,0,0
11/05/20,ID-PA,Papua,0,0
11/05/20,ID-PB,Papua Barat,0,0
11/05/20,ID-RI,Riau,1,0
11/05/20,ID-SR,Sulawesi Barat,0,0
11/05/20,ID-SN,Sulawesi Selatan,0,1
11/05/20,ID-ST,Sulawesi Tengah,0,0
11/05/20,ID-SG,Sulawesi Tenggara,0,0
11/05/20,ID-SA,Sulawesi Utara,0,0
11/05/20,ID-SB,Sumatera Barat,0,0
11/05/20,ID-SS,Sumatera Selatan,0,0
11/05/20,ID-SU,Sumatera Utara,17,3
12/05/20,ID-AC,Aceh,0,0
12/05/20,ID-BA,Bali,14,0
12/05/20,ID-BT,Banten,18,0
12/05/20,ID-BE,Bengkulu,3,0
12/05/20,ID-JK,DKI Jakarta,94,2
12/05/20,ID-YO,Daerah Istimewa Yogyakarta,10,0
12/05/20,ID-GO,Gorontalo,0,0
12/05/20,IDN,Indonesia,484,16
12/05/20,ID-JA,Jambi,0,0
12/05/20,ID-JB,Jawa Barat,54,0
12/05/20,ID-JT,Jawa Tengah,9,1
12/05/20,ID-JI,Jawa Timur,115,6
12/05/20,ID-KB,Kalimantan Barat,3,0
12/05/20,ID-KS,Kalimantan Selatan,14,0
12/05/20,ID-KT,Kalimantan Tengah,4,0
12/05/20,ID-KI,Kalimantan Timur,3,0
12/05/20,ID-KU,Kalimantan Utara,0,0
12/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
12/05/20,ID-KR,Kepulauan Riau,2,0
12/05/20,ID-LA,Lampung,0,0
12/05/20,ID-MA,Maluku,18,0
12/05/20,ID-MU,Maluku Utara,0,0
12/05/20,ID-NB,Nusa Tenggara Barat,8,0
12/05/20,ID-NT,Nusa Tenggara Timur,1,0
12/05/20,ID-PA,Papua,16,0
12/05/20,ID-PB,Papua Barat,0,0
12/05/20,ID-RI,Riau,7,0
12/05/20,ID-SR,Sulawesi Barat,5,0
12/05/20,ID-SN,Sulawesi Selatan,26,0
12/05/20,ID-ST,Sulawesi Tengah,12,0
12/05/20,ID-SG,Sulawesi Tenggara,0,0
12/05/20,ID-SA,Sulawesi Utara,3,0
12/05/20,ID-SB,Sumatera Barat,20,1
12/05/20,ID-SS,Sumatera Selatan,1,1
12/05/20,ID-SU,Sumatera Utara,2,0
13/05/20,ID-AC,Aceh,0,0
13/05/20,ID-BA,Bali,4,0
13/05/20,ID-BT,Banten,20,1
13/05/20,ID-BE,Bengkulu,0,0
13/05/20,ID-JK,DKI Jakarta,178,6
13/05/20,ID-YO,Daerah Istimewa Yogyakarta,12,0
13/05/20,ID-GO,Gorontalo,0,0
13/05/20,IDN,Indonesia,689,21
13/05/20,ID-JA,Jambi,0,0
13/05/20,ID-JB,Jawa Barat,8,0
13/05/20,ID-JT,Jawa Tengah,32,0
13/05/20,ID-JI,Jawa Timur,116,8
13/05/20,ID-KB,Kalimantan Barat,6,1
13/05/20,ID-KS,Kalimantan Selatan,13,0
13/05/20,ID-KT,Kalimantan Tengah,16,0
13/05/20,ID-KI,Kalimantan Timur,2,0
13/05/20,ID-KU,Kalimantan Utara,6,0
13/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
13/05/20,ID-KR,Kepulauan Riau,5,0
13/05/20,ID-LA,Lampung,0,0
13/05/20,ID-MA,Maluku,0,0
13/05/20,ID-MU,Maluku Utara,23,3
13/05/20,ID-NB,Nusa Tenggara Barat,5,1
13/05/20,ID-NT,Nusa Tenggara Timur,6,0
13/05/20,ID-PA,Papua,5,0
13/05/20,ID-PB,Papua Barat,0,0
13/05/20,ID-RI,Riau,7,0
13/05/20,ID-SR,Sulawesi Barat,6,0
13/05/20,ID-SN,Sulawesi Selatan,54,0
13/05/20,ID-ST,Sulawesi Tengah,7,1
13/05/20,ID-SG,Sulawesi Tenggara,90,1
13/05/20,ID-SA,Sulawesi Utara,8,1
13/05/20,ID-SB,Sumatera Barat,20,1
13/05/20,ID-SS,Sumatera Selatan,43,2
13/05/20,ID-SU,Sumatera Utara,2,0
14/05/20,ID-AC,Aceh,0,0
14/05/20,ID-BA,Bali,5,0
14/05/20,ID-BT,Banten,14,0
14/05/20,ID-BE,Bengkulu,2,0
14/05/20,ID-JK,DKI Jakarta,130,3
14/05/20,ID-YO,Daerah Istimewa Yogyakarta,4,0
14/05/20,ID-GO,Gorontalo,2,0
14/05/20,IDN,Indonesia,568,15
14/05/20,ID-JA,Jambi,1,0
14/05/20,ID-JB,Jawa Barat,10,1
14/05/20,ID-JT,Jawa Tengah,46,0
14/05/20,ID-JI,Jawa Timur,90,4
14/05/20,ID-KB,Kalimantan Barat,0,0
14/05/20,ID-KS,Kalimantan Selatan,2,0
14/05/20,ID-KT,Kalimantan Tengah,3,0
14/05/20,ID-KI,Kalimantan Timur,8,0
14/05/20,ID-KU,Kalimantan Utara,0,0
14/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
14/05/20,ID-KR,Kepulauan Riau,0,0
14/05/20,ID-LA,Lampung,0,0
14/05/20,ID-MA,Maluku,12,0
14/05/20,ID-MU,Maluku Utara,4,0
14/05/20,ID-NB,Nusa Tenggara Barat,6,0
14/05/20,ID-NT,Nusa Tenggara Timur,0,1
14/05/20,ID-PA,Papua,4,0
14/05/20,ID-PB,Papua Barat,18,0
14/05/20,ID-RI,Riau,6,0
14/05/20,ID-SR,Sulawesi Barat,1,0
14/05/20,ID-SN,Sulawesi Selatan,36,0
14/05/20,ID-ST,Sulawesi Tengah,9,0
14/05/20,ID-SG,Sulawesi Tenggara,0,0
14/05/20,ID-SA,Sulawesi Utara,1,1
14/05/20,ID-SB,Sumatera Barat,32,2
14/05/20,ID-SS,Sumatera Selatan,117,1
14/05/20,ID-SU,Sumatera Utara,2,0
15/05/20,ID-AC,Aceh,0,0
15/05/20,ID-BA,Bali,6,0
15/05/20,ID-BT,Banten,28,3
15/05/20,ID-BE,Bengkulu,11,0
15/05/20,ID-JK,DKI Jakarta,83,7
15/05/20,ID-YO,Daerah Istimewa Yogyakarta,3,0
15/05/20,ID-GO,Gorontalo,1,0
15/05/20,IDN,Indonesia,490,33
15/05/20,ID-JA,Jambi,3,0
15/05/20,ID-JB,Jawa Barat,32,1
15/05/20,ID-JT,Jawa Tengah,43,0
15/05/20,ID-JI,Jawa Timur,60,11
15/05/20,ID-KB,Kalimantan Barat,0,0
15/05/20,ID-KS,Kalimantan Selatan,67,27
15/05/20,ID-KT,Kalimantan Tengah,4,0
15/05/20,ID-KI,Kalimantan Timur,13,0
15/05/20,ID-KU,Kalimantan Utara,3,0
15/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
15/05/20,ID-KR,Kepulauan Riau,4,0
15/05/20,ID-LA,Lampung,0,1
15/05/20,ID-MA,Maluku,0,0
15/05/20,ID-MU,Maluku Utara,4,1
15/05/20,ID-NB,Nusa Tenggara Barat,8,0
15/05/20,ID-NT,Nusa Tenggara Timur,0,0
15/05/20,ID-PA,Papua,3,0
15/05/20,ID-PB,Papua Barat,0,0
15/05/20,ID-RI,Riau,1,0
15/05/20,ID-SR,Sulawesi Barat,0,0
15/05/20,ID-SN,Sulawesi Selatan,33,0
15/05/20,ID-ST,Sulawesi Tengah,1,0
15/05/20,ID-SG,Sulawesi Tenggara,17,0
15/05/20,ID-SA,Sulawesi Utara,22,1
15/05/20,ID-SB,Sumatera Barat,22,0
15/05/20,ID-SS,Sumatera Selatan,16,1
15/05/20,ID-SU,Sumatera Utara,0,0
16/05/20,ID-AC,Aceh,1,0
16/05/20,ID-BA,Bali,3,0
16/05/20,ID-BT,Banten,0,1
16/05/20,ID-BE,Bengkulu,3,0
16/05/20,ID-JK,DKI Jakarta,101,0
16/05/20,ID-YO,Daerah Istimewa Yogyakarta,6,0
16/05/20,ID-GO,Gorontalo,1,1
16/05/20,IDN,Indonesia,529,13
16/05/20,ID-JA,Jambi,10,0
16/05/20,ID-JB,Jawa Barat,23,0
16/05/20,ID-JT,Jawa Tengah,31,0
16/05/20,ID-JI,Jawa Timur,176,5
16/05/20,ID-KB,Kalimantan Barat,2,0
16/05/20,ID-KS,Kalimantan Selatan,7,0
16/05/20,ID-KT,Kalimantan Tengah,0,0
16/05/20,ID-KI,Kalimantan Timur,2,0
16/05/20,ID-KU,Kalimantan Utara,12,0
16/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
16/05/20,ID-KR,Kepulauan Riau,1,0
16/05/20,ID-LA,Lampung,0,0
16/05/20,ID-MA,Maluku,0,0
16/05/20,ID-MU,Maluku Utara,3,0
16/05/20,ID-NB,Nusa Tenggara Barat,7,0
16/05/20,ID-NT,Nusa Tenggara Timur,28,0
16/05/20,ID-PA,Papua,15,0
16/05/20,ID-PB,Papua Barat,14,0
16/05/20,ID-RI,Riau,0,0
16/05/20,ID-SR,Sulawesi Barat,1,0
16/05/20,ID-SN,Sulawesi Selatan,46,1
16/05/20,ID-ST,Sulawesi Tengah,1,0
16/05/20,ID-SG,Sulawesi Tenggara,6,0
16/05/20,ID-SA,Sulawesi Utara,9,0
16/05/20,ID-SB,Sumatera Barat,3,1
16/05/20,ID-SS,Sumatera Selatan,0,0
16/05/20,ID-SU,Sumatera Utara,0,0
17/05/20,ID-AC,Aceh,0,0
17/05/20,ID-BA,Bali,2,0
17/05/20,ID-BT,Banten,24,0
17/05/20,ID-BE,Bengkulu,9,0
17/05/20,ID-JK,DKI Jakarta,127,3
17/05/20,ID-YO,Daerah Istimewa Yogyakarta,5,0
17/05/20,ID-GO,Gorontalo,1,0
17/05/20,IDN,Indonesia,489,59
17/05/20,ID-JA,Jambi,1,0
17/05/20,ID-JB,Jawa Barat,32,10
17/05/20,ID-JT,Jawa Tengah,17,0
17/05/20,ID-JI,Jawa Timur,54,11
17/05/20,ID-KB,Kalimantan Barat,1,0
17/05/20,ID-KS,Kalimantan Selatan,2,8
17/05/20,ID-KT,Kalimantan Tengah,0,0
17/05/20,ID-KI,Kalimantan Timur,1,0
17/05/20,ID-KU,Kalimantan Utara,2,0
17/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
17/05/20,ID-KR,Kepulauan Riau,0,1
17/05/20,ID-LA,Lampung,1,0
17/05/20,ID-MA,Maluku,22,2
17/05/20,ID-MU,Maluku Utara,4,0
17/05/20,ID-NB,Nusa Tenggara Barat,6,0
17/05/20,ID-NT,Nusa Tenggara Timur,12,0
17/05/20,ID-PA,Papua,33,0
17/05/20,ID-PB,Papua Barat,3,0
17/05/20,ID-RI,Riau,4,0
17/05/20,ID-SR,Sulawesi Barat,0,0
17/05/20,ID-SN,Sulawesi Selatan,34,0
17/05/20,ID-ST,Sulawesi Tengah,2,0
17/05/20,ID-SG,Sulawesi Tenggara,2,0
17/05/20,ID-SA,Sulawesi Utara,0,4
17/05/20,ID-SB,Sumatera Barat,12,0
17/05/20,ID-SS,Sumatera Selatan,66,3
17/05/20,ID-SU,Sumatera Utara,16,2
18/05/20,ID-AC,Aceh,0,0
18/05/20,ID-BA,Bali,11,0
18/05/20,ID-BT,Banten,32,1
18/05/20,ID-BE,Bengkulu,1,0
18/05/20,ID-JK,DKI Jakarta,79,0
18/05/20,ID-YO,Daerah Istimewa Yogyakarta,1,0
18/05/20,ID-GO,Gorontalo,4,0
18/05/20,IDN,Indonesia,496,43
18/05/20,ID-JA,Jambi,1,0
18/05/20,ID-JB,Jawa Barat,22,13
18/05/20,ID-JT,Jawa Tengah,8,0
18/05/20,ID-JI,Jawa Timur,135,15
18/05/20,ID-KB,Kalimantan Barat,0,0
18/05/20,ID-KS,Kalimantan Selatan,71,2
18/05/20,ID-KT,Kalimantan Tengah,0,0
18/05/20,ID-KI,Kalimantan Timur,1,0
18/05/20,ID-KU,Kalimantan Utara,0,0
18/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
18/05/20,ID-KR,Kepulauan Riau,11,0
18/05/20,ID-LA,Lampung,16,0
18/05/20,ID-MA,Maluku,23,0
18/05/20,ID-MU,Maluku Utara,1,0
18/05/20,ID-NB,Nusa Tenggara Barat,4,0
18/05/20,ID-NT,Nusa Tenggara Timur,9,0
18/05/20,ID-PA,Papua,0,0
18/05/20,ID-PB,Papua Barat,0,0
18/05/20,ID-RI,Riau,2,0
18/05/20,ID-SR,Sulawesi Barat,0,0
18/05/20,ID-SN,Sulawesi Selatan,66,3
18/05/20,ID-ST,Sulawesi Tengah,0,0
18/05/20,ID-SG,Sulawesi Tenggara,0,0
18/05/20,ID-SA,Sulawesi Utara,2,1
18/05/20,ID-SB,Sumatera Barat,1,0
18/05/20,ID-SS,Sumatera Selatan,16,2
18/05/20,ID-SU,Sumatera Utara,7,1
19/05/20,ID-AC,Aceh,0,0
19/05/20,ID-BA,Bali,4,0
19/05/20,ID-BT,Banten,21,0
19/05/20,ID-BE,Bengkulu,1,0
19/05/20,ID-JK,DKI Jakarta,94,7
19/05/20,ID-YO,Daerah Istimewa Yogyakarta,7,0
19/05/20,ID-GO,Gorontalo,0,0
19/05/20,IDN,Indonesia,486,30
19/05/20,ID-JA,Jambi,3,0
19/05/20,ID-JB,Jawa Barat,21,1
19/05/20,ID-JT,Jawa Tengah,10,0
19/05/20,ID-JI,Jawa Timur,83,13
19/05/20,ID-KB,Kalimantan Barat,0,0
19/05/20,ID-KS,Kalimantan Selatan,46,5
19/05/20,ID-KT,Kalimantan Tengah,5,0
19/05/20,ID-KI,Kalimantan Timur,3,0
19/05/20,ID-KU,Kalimantan Utara,5,0
19/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
19/05/20,ID-KR,Kepulauan Riau,13,0
19/05/20,ID-LA,Lampung,1,0
19/05/20,ID-MA,Maluku,0,0
19/05/20,ID-MU,Maluku Utara,2,0
19/05/20,ID-NB,Nusa Tenggara Barat,0,0
19/05/20,ID-NT,Nusa Tenggara Timur,3,0
19/05/20,ID-PA,Papua,6,0
19/05/20,ID-PB,Papua Barat,0,0
19/05/20,ID-RI,Riau,5,0
19/05/20,ID-SR,Sulawesi Barat,2,0
19/05/20,ID-SN,Sulawesi Selatan,47,0
19/05/20,ID-ST,Sulawesi Tengah,0,0
19/05/20,ID-SG,Sulawesi Tenggara,11,0
19/05/20,ID-SA,Sulawesi Utara,10,0
19/05/20,ID-SB,Sumatera Barat,11,0
19/05/20,ID-SS,Sumatera Selatan,57,0
19/05/20,ID-SU,Sumatera Utara,10,1
20/05/20,ID-AC,Aceh,0,0
20/05/20,ID-BA,Bali,8,0
20/05/20,ID-BT,Banten,1,0
20/05/20,ID-BE,Bengkulu,0,0
20/05/20,ID-JK,DKI Jakarta,85,1
20/05/20,ID-YO,Daerah Istimewa Yogyakarta,2,0
20/05/20,ID-GO,Gorontalo,0,0
20/05/20,IDN,Indonesia,693,21
20/05/20,ID-JA,Jambi,5,0
20/05/20,ID-JB,Jawa Barat,164,0
20/05/20,ID-JT,Jawa Tengah,17,0
20/05/20,ID-JI,Jawa Timur,123,6
20/05/20,ID-KB,Kalimantan Barat,0,0
20/05/20,ID-KS,Kalimantan Selatan,59,4
20/05/20,ID-KT,Kalimantan Tengah,9,0
20/05/20,ID-KI,Kalimantan Timur,6,0
20/05/20,ID-KU,Kalimantan Utara,0,0
20/05/20,ID-BB,Kepulauan Bangka Belitung,6,0
20/05/20,ID-KR,Kepulauan Riau,0,0
20/05/20,ID-LA,Lampung,2,0
20/05/20,ID-MA,Maluku,17,1
20/05/20,ID-MU,Maluku Utara,1,0
20/05/20,ID-NB,Nusa Tenggara Barat,18,0
20/05/20,ID-NT,Nusa Tenggara Timur,5,0
20/05/20,ID-PA,Papua,20,0
20/05/20,ID-PB,Papua Barat,1,0
20/05/20,ID-RI,Riau,1,0
20/05/20,ID-SR,Sulawesi Barat,1,0
20/05/20,ID-SN,Sulawesi Selatan,36,1
20/05/20,ID-ST,Sulawesi Tengah,0,0
20/05/20,ID-SG,Sulawesi Tenggara,0,0
20/05/20,ID-SA,Sulawesi Utara,24,1
20/05/20,ID-SB,Sumatera Barat,8,1
20/05/20,ID-SS,Sumatera Selatan,50,2
20/05/20,ID-SU,Sumatera Utara,15,2
21/05/20,ID-AC,Aceh,0,0
21/05/20,ID-BA,Bali,3,0
21/05/20,ID-BT,Banten,54,3
21/05/20,ID-BE,Bengkulu,2,0
21/05/20,ID-JK,DKI Jakarta,70,8
21/05/20,ID-YO,Daerah Istimewa Yogyakarta,6,0
21/05/20,ID-GO,Gorontalo,16,0
21/05/20,IDN,Indonesia,973,36
21/05/20,ID-JA,Jambi,0,0
21/05/20,ID-JB,Jawa Barat,83,0
21/05/20,ID-JT,Jawa Tengah,25,0
21/05/20,ID-JI,Jawa Timur,492,13
21/05/20,ID-KB,Kalimantan Barat,1,0
21/05/20,ID-KS,Kalimantan Selatan,8,4
21/05/20,ID-KT,Kalimantan Tengah,13,0
21/05/20,ID-KI,Kalimantan Timur,2,0
21/05/20,ID-KU,Kalimantan Utara,2,0
21/05/20,ID-BB,Kepulauan Bangka Belitung,1,0
21/05/20,ID-KR,Kepulauan Riau,0,0
21/05/20,ID-LA,Lampung,16,0
21/05/20,ID-MA,Maluku,11,0
21/05/20,ID-MU,Maluku Utara,1,0
21/05/20,ID-NB,Nusa Tenggara Barat,17,0
21/05/20,ID-NT,Nusa Tenggara Timur,3,0
21/05/20,ID-PA,Papua,1,0
21/05/20,ID-PB,Papua Barat,3,0
21/05/20,ID-RI,Riau,1,0
21/05/20,ID-SR,Sulawesi Barat,8,0
21/05/20,ID-SN,Sulawesi Selatan,33,3
21/05/20,ID-ST,Sulawesi Tengah,2,0
21/05/20,ID-SG,Sulawesi Tenggara,0,0
21/05/20,ID-SA,Sulawesi Utara,30,4
21/05/20,ID-SB,Sumatera Barat,8,0
21/05/20,ID-SS,Sumatera Selatan,28,1
21/05/20,ID-SU,Sumatera Utara,23,1
22/05/20,ID-AC,Aceh,1,0
22/05/20,ID-BA,Bali,6,0
22/05/20,ID-BT,Banten,15,1
22/05/20,ID-BE,Bengkulu,0,0
22/05/20,ID-JK,DKI Jakarta,103,30
22/05/20,ID-YO,Daerah Istimewa Yogyakarta,5,0
22/05/20,ID-GO,Gorontalo,3,0
22/05/20,IDN,Indonesia,634,48
22/05/20,ID-JA,Jambi,2,0
22/05/20,ID-JB,Jawa Barat,39,1
22/05/20,ID-JT,Jawa Tengah,17,0
22/05/20,ID-JI,Jawa Timur,125,14
22/05/20,ID-KB,Kalimantan Barat,7,0
22/05/20,ID-KS,Kalimantan Selatan,21,1
22/05/20,ID-KT,Kalimantan Tengah,35,4
22/05/20,ID-KI,Kalimantan Timur,5,0
22/05/20,ID-KU,Kalimantan Utara,1,0
22/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
22/05/20,ID-KR,Kepulauan Riau,1,0
22/05/20,ID-LA,Lampung,4,0
22/05/20,ID-MA,Maluku,22,0
22/05/20,ID-MU,Maluku Utara,2,0
22/05/20,ID-NB,Nusa Tenggara Barat,54,0
22/05/20,ID-NT,Nusa Tenggara Timur,0,0
22/05/20,ID-PA,Papua,27,0
22/05/20,ID-PB,Papua Barat,10,0
22/05/20,ID-RI,Riau,1,0
22/05/20,ID-SR,Sulawesi Barat,0,0
22/05/20,ID-SN,Sulawesi Selatan,71,2
22/05/20,ID-ST,Sulawesi Tengah,1,0
22/05/20,ID-SG,Sulawesi Tenggara,9,0
22/05/20,ID-SA,Sulawesi Utara,18,4
22/05/20,ID-SB,Sumatera Barat,2,0
22/05/20,ID-SS,Sumatera Selatan,19,1
22/05/20,ID-SU,Sumatera Utara,12,1
23/05/20,ID-AC,Aceh,0,0
23/05/20,ID-BA,Bali,8,0
23/05/20,ID-BT,Banten,0,0
23/05/20,ID-BE,Bengkulu,0,0
23/05/20,ID-JK,DKI Jakarta,111,1
23/05/20,ID-YO,Daerah Istimewa Yogyakarta,5,0
23/05/20,ID-GO,Gorontalo,2,0
23/05/20,IDN,Indonesia,949,25
23/05/20,ID-JA,Jambi,0,0
23/05/20,ID-JB,Jawa Barat,57,2
23/05/20,ID-JT,Jawa Tengah,54,0
23/05/20,ID-JI,Jawa Timur,452,14
23/05/20,ID-KB,Kalimantan Barat,28,0
23/05/20,ID-KS,Kalimantan Selatan,18,2
23/05/20,ID-KT,Kalimantan Tengah,2,0
23/05/20,ID-KI,Kalimantan Timur,3,0
23/05/20,ID-KU,Kalimantan Utara,0,0
23/05/20,ID-BB,Kepulauan Bangka Belitung,3,0
23/05/20,ID-KR,Kepulauan Riau,8,1
23/05/20,ID-LA,Lampung,0,0
23/05/20,ID-MA,Maluku,0,0
23/05/20,ID-MU,Maluku Utara,0,0
23/05/20,ID-NB,Nusa Tenggara Barat,10,1
23/05/20,ID-NT,Nusa Tenggara Timur,0,0
23/05/20,ID-PA,Papua,56,0
23/05/20,ID-PB,Papua Barat,10,1
23/05/20,ID-RI,Riau,1,0
23/05/20,ID-SR,Sulawesi Barat,0,0
23/05/20,ID-SN,Sulawesi Selatan,57,0
23/05/20,ID-ST,Sulawesi Tengah,2,0
23/05/20,ID-SG,Sulawesi Tenggara,4,0
23/05/20,ID-SA,Sulawesi Utara,3,2
23/05/20,ID-SB,Sumatera Barat,5,1
23/05/20,ID-SS,Sumatera Selatan,32,3
23/05/20,ID-SU,Sumatera Utara,9,0
24/05/20,ID-AC,Aceh,0,0
24/05/20,ID-BA,Bali,6,0
24/05/20,ID-BT,Banten,21,0
24/05/20,ID-BE,Bengkulu,0,0
24/05/20,ID-JK,DKI Jakarta,113,0
24/05/20,ID-YO,Daerah Istimewa Yogyakarta,1,0
24/05/20,ID-GO,Gorontalo,9,0
24/05/20,IDN,Indonesia,526,21
24/05/20,ID-JA,Jambi,4,0
24/05/20,ID-JB,Jawa Barat,47,1
24/05/20,ID-JT,Jawa Tengah,21,0
24/05/20,ID-JI,Jawa Timur,77,12
24/05/20,ID-KB,Kalimantan Barat,0,0
24/05/20,ID-KS,Kalimantan Selatan,9,2
24/05/20,ID-KT,Kalimantan Tengah,15,0
24/05/20,ID-KI,Kalimantan Timur,2,0
24/05/20,ID-KU,Kalimantan Utara,1,0
24/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
24/05/20,ID-KR,Kepulauan Riau,4,0
24/05/20,ID-LA,Lampung,4,2
24/05/20,ID-MA,Maluku,2,0
24/05/20,ID-MU,Maluku Utara,1,1
24/05/20,ID-NB,Nusa Tenggara Barat,4,0
24/05/20,ID-NT,Nusa Tenggara Timur,0,0
24/05/20,ID-PA,Papua,62,0
24/05/20,ID-PB,Papua Barat,1,0
24/05/20,ID-RI,Riau,1,0
24/05/20,ID-SR,Sulawesi Barat,0,0
24/05/20,ID-SN,Sulawesi Selatan,32,2
24/05/20,ID-ST,Sulawesi Tengah,0,0
24/05/20,ID-SG,Sulawesi Tenggara,0,0
24/05/20,ID-SA,Sulawesi Utara,29,1
24/05/20,ID-SB,Sumatera Barat,35,0
24/05/20,ID-SS,Sumatera Selatan,11,0
24/05/20,ID-SU,Sumatera Utara,17,1
25/05/20,ID-AC,Aceh,0,0
25/05/20,ID-BA,Bali,2,0
25/05/20,ID-BT,Banten,0,0
25/05/20,ID-BE,Bengkulu,0,0
25/05/20,ID-JK,DKI Jakarta,75,0
25/05/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
25/05/20,ID-GO,Gorontalo,0,0
25/05/20,IDN,Indonesia,479,19
25/05/20,ID-JA,Jambi,2,0
25/05/20,ID-JB,Jawa Barat,21,0
25/05/20,ID-JT,Jawa Tengah,2,0
25/05/20,ID-JI,Jawa Timur,231,9
25/05/20,ID-KB,Kalimantan Barat,7,0
25/05/20,ID-KS,Kalimantan Selatan,3,2
25/05/20,ID-KT,Kalimantan Tengah,2,2
25/05/20,ID-KI,Kalimantan Timur,0,0
25/05/20,ID-KU,Kalimantan Utara,0,0
25/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
25/05/20,ID-KR,Kepulauan Riau,0,0
25/05/20,ID-LA,Lampung,7,1
25/05/20,ID-MA,Maluku,1,0
25/05/20,ID-MU,Maluku Utara,7,0
25/05/20,ID-NB,Nusa Tenggara Barat,0,0
25/05/20,ID-NT,Nusa Tenggara Timur,3,0
25/05/20,ID-PA,Papua,9,0
25/05/20,ID-PB,Papua Barat,0,0
25/05/20,ID-RI,Riau,0,0
25/05/20,ID-SR,Sulawesi Barat,0,0
25/05/20,ID-SN,Sulawesi Selatan,22,3
25/05/20,ID-ST,Sulawesi Tengah,0,0
25/05/20,ID-SG,Sulawesi Tenggara,0,0
25/05/20,ID-SA,Sulawesi Utara,9,1
25/05/20,ID-SB,Sumatera Barat,0,0
25/05/20,ID-SS,Sumatera Selatan,72,0
25/05/20,ID-SU,Sumatera Utara,4,0
26/05/20,ID-AC,Aceh,0,0
26/05/20,ID-BA,Bali,11,0
26/05/20,ID-BT,Banten,18,0
26/05/20,ID-BE,Bengkulu,0,1
26/05/20,ID-JK,DKI Jakarta,89,0
26/05/20,ID-YO,Daerah Istimewa Yogyakarta,0,0
26/05/20,ID-GO,Gorontalo,0,0
26/05/20,IDN,Indonesia,415,27
26/05/20,ID-JA,Jambi,0,0
26/05/20,ID-JB,Jawa Barat,16,9
26/05/20,ID-JT,Jawa Tengah,4,0
26/05/20,ID-JI,Jawa Timur,61,9
26/05/20,ID-KB,Kalimantan Barat,1,0
26/05/20,ID-KS,Kalimantan Selatan,28,8
26/05/20,ID-KT,Kalimantan Tengah,12,0
26/05/20,ID-KI,Kalimantan Timur,1,0
26/05/20,ID-KU,Kalimantan Utara,0,1
26/05/20,ID-BB,Kepulauan Bangka Belitung,0,0
26/05/20,ID-KR,Kepulauan Riau,0,1
26/05/20,ID-LA,Lampung,0,0
26/05/20,ID-MA,Maluku,0,0
26/05/20,ID-MU,Maluku Utara,11,1
26/05/20,ID-NB,Nusa Tenggara Barat,10,0
26/05/20,ID-NT,Nusa Tenggara Timur,3,0
26/05/20,ID-PA,Papua,0,0
26/05/20,ID-PB,Papua Barat,2,0
26/05/20,ID-RI,Riau,0,0
26/05/20,ID-SR,Sulawesi Barat,1,0
